ID,Marked,Frame0,Frame1,Frame2,Frame3,Frame4,Frame5,Frame6,Frame7,Frame8,Frame9,Frame10,Frame11,Frame12,Frame13,Frame14,Frame15
11a15dba3b885f01afe77baa3c8af99f,1,"[[(212, 200), (311, 253)], [(111, 584), (154, 649)]]","[[(193, 194), (287, 254)], [(141, 586), (166, 646)]]","[[(268, 197), (182, 259)]]","[[(246, 194), (171, 256)]]",N/M,N/M,N/M,"[[(373, 589), (409, 654)]]","[[(366, 656), (414, 581)]]","[[(338, 653), (396, 577)]]","[[(302, 653), (360, 580)]]","[[(242, 654), (316, 582)]]","[[(245, 656), (188, 581)], [(278, 197), (338, 256)]]","[[(143, 582), (200, 654)], [(269, 193), (341, 257)]]","[[(111, 581), (162, 654)], [(246, 197), (338, 261)]]","[[(95, 583), (151, 652)], [(231, 194), (326, 253)]]"
11f9ae01877f6c0becf49c709eddb8cb,1,"[[(442, 150), (374, 196)], [(235, 240), (167, 290)]]","[[(229, 240), (194, 289)], [(370, 197), (428, 151)]]","[[(226, 237), (195, 288)], [(346, 197), (398, 157)]]","[[(227, 238), (199, 281)]]","[[(235, 240), (204, 275)]]",N/M,N/M,N/M,N/M,"[[(317, 248), (344, 286)]]","[[(302, 247), (332, 291)]]","[[(270, 287), (310, 240)]]","[[(254, 287), (289, 240)]]","[[(226, 287), (286, 239)]]","[[(203, 285), (272, 242)]]","[[(184, 287), (252, 242)], [(353, 193), (412, 146)]]"
12b19cfb1d7de04755420e90f3dbd08a,1,"[[(198, 195), (305, 220)], [(356, 593), (377, 629)]]","[[(296, 191), (198, 220)], [(369, 588), (395, 635)]]","[[(287, 196), (234, 216)], [(359, 593), (398, 642)]]","[[(274, 196), (246, 222)], [(334, 593), (382, 639)]]","[[(262, 193), (226, 218)], [(293, 594), (354, 641)]]","[[(245, 593), (310, 639)], [(220, 195), (243, 218)]]","[[(256, 593), (190, 641)]]","[[(204, 595), (159, 641)]]","[[(163, 589), (126, 644)]]","[[(138, 591), (103, 645)]]","[[(128, 593), (104, 639)]]",N/M,N/M,"[[(245, 596), (261, 627)]]","[[(289, 585), (308, 633)], [(205, 191), (282, 217)]]","[[(323, 592), (351, 637)], [(305, 189), (199, 220)]]"
12b3f3c81861b302d87117362b29a02e,1,"[[(200, 250), (311, 296)]]","[[(205, 296), (320, 248)], [(339, 477), (367, 524)]]","[[(214, 297), (318, 251)], [(333, 475), (366, 517)]]","[[(309, 473), (358, 522)], [(226, 298), (309, 255)]]","[[(255, 297), (313, 253)], [(284, 473), (339, 525)]]","[[(242, 475), (307, 521)]]","[[(205, 473), (267, 521)]]","[[(186, 523), (226, 465)]]","[[(166, 517), (194, 466)]]","[[(145, 475), (168, 521)]]",N/M,N/M,N/M,"[[(188, 234), (277, 297)]]","[[(183, 245), (286, 301)]]","[[(189, 243), (298, 301)]]"
130e2a40398af1cd77de5935b913f577,1,"[[(132, 530), (209, 566)]]","[[(221, 521), (154, 563)]]","[[(246, 522), (190, 564)]]",N/M,N/M,"[[(231, 162), (309, 216)]]","[[(165, 164), (255, 217)]]","[[(110, 163), (204, 219)]]","[[(80, 166), (162, 211)]]",N/M,N/M,N/M,"[[(229, 93), (262, 141)]]","[[(179, 93), (204, 140)]]","[[(159, 141), (114, 91)]]","[[(132, 525), (188, 564)], [(86, 137), (143, 86)]]"
131894a9a9203782faac6fa3998621ec,1,"[[(350, 589), (297, 531)]]","[[(366, 587), (316, 529)]]","[[(367, 586), (305, 523)]]","[[(359, 585), (295, 521)]]","[[(319, 521), (267, 589)]]","[[(274, 521), (234, 584)]]","[[(230, 525), (203, 583)]]",N/M,N/M,"[[(192, 580), (214, 529)]]","[[(189, 583), (211, 532)]]",N/M,N/M,"[[(231, 591), (270, 525)]]","[[(294, 593), (252, 529)]]","[[(328, 591), (278, 528)]]"
135089e54a97b70ab3dce4f3dd4684da,1,"[[(342, 598), (363, 641)]]",N/M,"[[(332, 601), (359, 647)]]","[[(311, 597), (352, 645)]]","[[(276, 596), (340, 645)]]","[[(237, 599), (302, 645)]]","[[(205, 599), (262, 646)]]","[[(184, 596), (216, 646)]]","[[(162, 601), (182, 645)]]","[[(140, 599), (156, 641)]]",N/M,N/M,N/M,N/M,N/M,"[[(326, 602), (338, 645)]]"
137cd2942a4d022921fda492ff79d40f,1,"[[(279, 234), (322, 284)], [(67, 144), (166, 71)], [(328, 69), (390, 130)]]","[[(73, 141), (171, 71)], [(259, 281), (330, 231)], [(313, 72), (368, 126)]]","[[(109, 147), (185, 70)], [(310, 281), (234, 233)], [(286, 70), (343, 126)]]","[[(154, 69), (220, 148)], [(285, 233), (221, 284)], [(258, 68), (306, 122)]]","[[(254, 237), (209, 281)]]","[[(234, 236), (199, 288)]]","[[(211, 250), (189, 287)], [(310, 67), (381, 131)]]","[[(338, 62), (419, 129)]]","[[(348, 64), (432, 135)]]",N/M,"[[(318, 76), (351, 130)], [(362, 69), (404, 129)]]","[[(318, 68), (354, 142)]]","[[(254, 136), (303, 65)], [(285, 228), (315, 274)]]","[[(182, 142), (251, 62)], [(290, 230), (324, 278)]]","[[(118, 148), (210, 72)], [(294, 230), (324, 282)]]","[[(79, 152), (179, 69)], [(288, 229), (330, 288)], [(332, 70), (374, 119)]]"
13bc14ee7bc8d31a150b0744a6f1e0fe,1,"[[(322, 400), (356, 452)]]","[[(304, 402), (349, 449)]]","[[(277, 401), (336, 450)]]","[[(310, 402), (246, 446)]]","[[(279, 401), (209, 446)]]","[[(207, 139), (229, 193)], [(242, 401), (174, 447)]]","[[(218, 401), (167, 448)], [(173, 144), (208, 199)]]","[[(199, 401), (160, 452)], [(144, 197), (187, 138)]]","[[(180, 140), (119, 197)], [(162, 452), (190, 401)]]","[[(128, 201), (189, 137)], [(166, 406), (189, 449)]]","[[(309, 530), (338, 480)], [(152, 200), (204, 140)]]","[[(270, 534), (325, 485)], [(190, 199), (235, 140)]]","[[(223, 531), (293, 485)]]","[[(189, 529), (252, 487)]]","[[(214, 489), (175, 537)], [(328, 400), (347, 454)]]","[[(326, 401), (360, 451)], [(186, 493), (155, 545)]]"
13c13b32a6f3818169394c16eae3ea52,1,N/M,"[[(209, 641), (242, 572)]]","[[(245, 644), (285, 576)]]",N/M,N/M,"[[(352, 572), (387, 645)]]","[[(350, 573), (388, 649)]]","[[(248, 205), (346, 237)], [(338, 572), (374, 654)]]","[[(310, 573), (343, 646)], [(197, 201), (303, 233)]]","[[(155, 205), (254, 233)], [(270, 573), (301, 647)]]","[[(120, 199), (212, 225)], [(223, 575), (251, 647)]]",N/M,N/M,N/M,N/M,N/M
14f44a8d741ff33faccfc18f7cde6668,1,"[[(146, 469), (178, 529)]]","[[(170, 475), (202, 528)]]","[[(204, 477), (234, 527)]]",N/M,N/M,"[[(217, 182), (287, 233)]]","[[(148, 185), (231, 229)]]","[[(380, 459), (398, 513)], [(91, 183), (185, 229)]]","[[(343, 516), (379, 464)], [(78, 187), (146, 230)]]","[[(296, 519), (341, 462)]]","[[(243, 518), (303, 465)]]","[[(190, 521), (268, 462)]]","[[(145, 519), (236, 465)]]","[[(110, 524), (204, 465)]]","[[(110, 525), (184, 462)]]","[[(123, 464), (173, 527)]]"
152ba71c9e8140ec20b28dce42e9026b,1,"[[(210, 249), (286, 293)]]","[[(222, 249), (292, 291)]]","[[(306, 248), (230, 290)]]","[[(304, 250), (246, 285)]]",N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,"[[(214, 242), (271, 286)]]","[[(210, 250), (273, 289)]]","[[(206, 249), (270, 290)]]"
155beac1a973b386fcc80b73a58fb920,1,"[[(195, 198), (273, 232)]]","[[(180, 196), (254, 230)]]","[[(187, 199), (246, 227)]]","[[(195, 201), (238, 228)]]",N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,"[[(259, 196), (304, 231)]]","[[(236, 193), (307, 234)]]","[[(215, 193), (294, 235)]]"
1563ad6be3a748453494848191d5e701,1,N/M,N/M,N/M,"[[(362, 165), (405, 209)]]","[[(286, 163), (348, 211)]]","[[(205, 160), (280, 213)]]","[[(134, 161), (210, 213)]]","[[(84, 161), (148, 215)]]",N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
158c596536e90a3edb3c84dbecc29420,1,"[[(201, 197), (273, 225)], [(313, 528), (339, 592)]]","[[(312, 532), (343, 593)], [(210, 198), (267, 221)]]","[[(302, 525), (333, 594)], [(271, 198), (238, 222)]]","[[(237, 224), (276, 194)], [(282, 522), (316, 595)]]","[[(267, 195), (228, 219)], [(253, 530), (282, 590)]]","[[(224, 521), (251, 585)], [(238, 227), (215, 257)]]",N/M,N/M,N/M,N/M,N/M,N/M,N/M,"[[(246, 590), (277, 522)]]","[[(227, 193), (282, 224)], [(278, 590), (306, 523)]]","[[(300, 592), (330, 520)], [(210, 199), (282, 225)]]"
15a48116e4f978dd8c99ad1a6583a1b3,1,"[[(185, 205), (286, 257)]]","[[(169, 201), (260, 256)]]","[[(242, 201), (159, 259)]]","[[(229, 200), (157, 260)]]",N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,"[[(268, 201), (346, 261)]]","[[(242, 201), (331, 260)]]","[[(215, 202), (314, 256)]]"
15acb4dd4a23253939644369c8f3f92a,1,N/M,N/M,N/M,N/M,"[[(323, 527), (359, 590)]]","[[(286, 529), (312, 588)]]","[[(248, 524), (278, 594)], [(284, 237), (371, 309)]]","[[(239, 254), (330, 307)], [(199, 597), (232, 526)]]","[[(156, 597), (194, 524)], [(194, 305), (287, 253)]]","[[(153, 305), (238, 249)], [(142, 597), (177, 532)]]","[[(136, 597), (167, 529)], [(130, 247), (198, 308)]]","[[(140, 597), (174, 530)], [(190, 245), (132, 307)]]",N/M,N/M,N/M,N/M
15f3ca9983fea662b727676941b8d378,1,"[[(319, 513), (356, 449)], [(341, 362), (371, 431)]]","[[(363, 452), (305, 510)], [(338, 364), (372, 435)]]","[[(354, 507), (282, 452)], [(323, 363), (350, 433)]]","[[(291, 435), (324, 361)], [(256, 510), (331, 453)]]","[[(246, 437), (276, 360)], [(296, 509), (214, 450)]]","[[(233, 436), (201, 365)], [(257, 511), (182, 451)]]","[[(172, 435), (204, 361)], [(170, 450), (222, 513)]]","[[(151, 361), (182, 437)], [(160, 450), (194, 508)]]","[[(141, 363), (172, 433)], [(153, 450), (183, 506)]]","[[(157, 453), (182, 505)]]",N/M,N/M,N/M,"[[(297, 511), (321, 457)]]","[[(316, 513), (339, 457)]]","[[(319, 513), (347, 453)]]"
1603eddceceddc29f790fcf5ba04bec8,1,"[[(136, 475), (166, 537)]]","[[(139, 485), (168, 541)]]",N/M,N/M,N/M,"[[(290, 292), (341, 317)]]","[[(259, 295), (358, 317)]]","[[(246, 293), (347, 315)], [(346, 461), (381, 528)]]","[[(222, 293), (330, 314)], [(343, 461), (379, 525)]]","[[(338, 466), (375, 538)], [(304, 293), (192, 316)]]","[[(306, 464), (360, 538)], [(277, 294), (180, 314)]]","[[(262, 460), (327, 541)]]","[[(222, 461), (282, 535)]]","[[(179, 465), (242, 541)]]","[[(161, 462), (206, 532)]]","[[(148, 467), (183, 537)]]"
1636ba745a6fc4d97dba1d27825de2b0,1,"[[(326, 367), (369, 443)]]","[[(316, 373), (370, 441)], [(211, 640), (245, 573)]]","[[(300, 369), (358, 440)], [(254, 644), (281, 573)]]","[[(274, 369), (350, 437)]]","[[(235, 373), (330, 437)]]","[[(205, 373), (296, 437)], [(336, 573), (370, 643)], [(325, 200), (382, 230)]]","[[(184, 368), (268, 445)], [(339, 573), (374, 643)], [(295, 205), (376, 232)]]","[[(234, 441), (166, 369)], [(359, 573), (331, 650)], [(252, 203), (346, 235)]]","[[(204, 363), (155, 440)], [(333, 572), (305, 646)], [(202, 203), (313, 234)]]","[[(190, 364), (148, 441)], [(167, 208), (265, 237)], [(294, 571), (270, 645)]]","[[(220, 202), (142, 229)], [(150, 366), (184, 443)], [(227, 572), (256, 647)]]","[[(158, 385), (183, 442)]]",N/M,N/M,"[[(307, 368), (333, 447)]]","[[(321, 365), (354, 443)]]"
165b5c62911ad3158f2d2aed74f4a004,1,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,"[[(297, 381), (345, 429)]]","[[(256, 377), (319, 423)]]","[[(214, 378), (282, 421)]]","[[(242, 380), (180, 420)]]","[[(204, 381), (151, 418)]]","[[(180, 393), (142, 429)]]",N/M
1680190be2fb589027ff8faadba65a9d,1,N/M,N/M,"[[(317, 270), (350, 340)]]","[[(295, 269), (341, 337)]]","[[(257, 336), (310, 268)]]","[[(216, 268), (317, 333)], [(302, 179), (350, 229)]]","[[(191, 334), (288, 269)], [(271, 173), (339, 226)]]","[[(260, 272), (184, 338)], [(234, 173), (325, 229)]]","[[(201, 175), (290, 227)], [(230, 272), (164, 337)]]","[[(259, 176), (174, 226)], [(205, 273), (166, 335)]]","[[(228, 173), (168, 228)], [(166, 284), (197, 337)]]","[[(208, 164), (162, 227)]]",N/M,N/M,N/M,N/M
16c8b78a7d69fb02bc1d74c8240c6171,1,"[[(132, 537), (159, 477)], [(223, 447), (274, 480)]]","[[(136, 481), (164, 533)], [(209, 448), (253, 477)]]","[[(197, 448), (244, 481)]]","[[(177, 448), (225, 476)]]",N/M,N/M,N/M,"[[(342, 462), (377, 521)]]","[[(346, 461), (382, 522)]]","[[(333, 465), (382, 538)]]","[[(304, 461), (358, 535)]]","[[(260, 461), (323, 544)]]","[[(214, 461), (284, 540)]]","[[(176, 464), (239, 539)], [(327, 451), (282, 474)]]","[[(158, 463), (201, 538)], [(304, 447), (266, 479)]]","[[(142, 470), (181, 538)], [(249, 449), (293, 477)]]"
16eb63b55c0ab56b543fae2d988bdfcb,1,N/M,N/M,N/M,N/M,N/M,"[[(298, 115), (332, 152)]]","[[(314, 114), (359, 150)]]","[[(322, 110), (370, 151)]]","[[(321, 110), (365, 148)]]","[[(306, 109), (346, 150)]]","[[(287, 109), (330, 149)]]","[[(262, 108), (296, 151)]]","[[(258, 108), (215, 150)]]","[[(206, 106), (170, 147)]]","[[(170, 109), (142, 147)]]",N/M
1706604b5f800a4d92e5f8df7280552c,1,N/M,N/M,N/M,"[[(306, 459), (338, 494)]]","[[(270, 450), (307, 495)]]","[[(224, 453), (282, 495)]]","[[(186, 450), (250, 497)], [(335, 376), (358, 442)]]","[[(219, 452), (166, 495)], [(334, 374), (362, 445)]]","[[(192, 454), (163, 494)], [(318, 376), (354, 445)]]","[[(294, 376), (338, 443)]]","[[(263, 375), (307, 443)]]","[[(228, 378), (270, 442)]]","[[(191, 374), (232, 441)]]","[[(172, 373), (204, 445)]]","[[(155, 377), (183, 437)]]",N/M
17281b53b9a17b1b5fe9ffefac82289f,1,"[[(122, 423), (178, 354)]]","[[(132, 425), (179, 353)]]","[[(154, 423), (187, 355)]]",N/M,N/M,"[[(307, 534), (356, 588)]]","[[(375, 587), (317, 524)]]","[[(318, 528), (378, 585)]]","[[(305, 525), (382, 585)], [(353, 353), (390, 425)]]","[[(280, 522), (343, 587)], [(334, 220), (436, 164)], [(343, 351), (382, 425)]]","[[(280, 218), (374, 167)], [(292, 525), (249, 585)], [(320, 348), (366, 426)]]","[[(242, 524), (210, 584)], [(228, 220), (303, 168)], [(297, 353), (333, 423)]]","[[(261, 349), (287, 423)]]","[[(218, 425), (249, 350)]]","[[(178, 425), (216, 352)]]","[[(146, 425), (187, 350)]]"
172acab0b917b44f946c94051feab878,1,"[[(80, 173), (159, 213)], [(79, 174), (112, 101)], [(338, 455), (370, 502)]]","[[(341, 455), (371, 505)], [(84, 171), (174, 211)], [(116, 102), (84, 168)]]","[[(327, 454), (378, 511)], [(122, 171), (203, 209)], [(117, 169), (138, 105)]]","[[(306, 452), (362, 510)], [(182, 102), (158, 171)]]","[[(333, 448), (265, 509)]]","[[(298, 446), (220, 510)]]","[[(258, 450), (190, 509)]]","[[(220, 449), (164, 507)]]","[[(186, 453), (147, 502)]]","[[(168, 456), (132, 504)]]","[[(161, 465), (133, 500)]]","[[(342, 100), (365, 142)]]","[[(280, 96), (302, 171)]]","[[(206, 101), (238, 176)]]","[[(171, 105), (136, 169)], [(122, 175), (175, 217)]]","[[(135, 103), (88, 175)], [(88, 178), (158, 215)], [(329, 467), (352, 505)]]"
173b462364f19245aa90eca00b963d13,1,"[[(214, 377), (278, 423)]]","[[(197, 377), (263, 426)]]","[[(190, 380), (250, 426)]]","[[(198, 422), (238, 374)]]",N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,"[[(266, 379), (316, 425)]]","[[(249, 378), (308, 423)]]","[[(229, 379), (294, 425)]]"
1784b1d51fdfb02d8ba0686255287e76,1,"[[(139, 510), (203, 545)]]","[[(158, 506), (204, 545)]]","[[(182, 510), (223, 545)]]","[[(248, 512), (217, 546)]]",N/M,N/M,N/M,N/M,N/M,N/M,N/M,"[[(273, 490), (301, 537)]]","[[(230, 506), (266, 544)]]","[[(193, 543), (235, 501)]]","[[(159, 544), (214, 504)]]","[[(141, 541), (198, 505)]]"
17973afbaed14ed4a6c7b5d50f74d556,1,N/M,N/M,N/M,N/M,N/M,"[[(310, 211), (344, 233)]]","[[(285, 213), (346, 233)]]","[[(249, 209), (332, 235)]]","[[(210, 210), (301, 236)]]","[[(180, 211), (266, 232)]]","[[(228, 209), (162, 230)]]","[[(204, 207), (180, 233)]]",N/M,N/M,N/M,N/M
182b45858c9216006a1056d004c55215,1,"[[(188, 529), (130, 565)]]","[[(194, 529), (150, 567)]]","[[(213, 533), (176, 569)]]","[[(220, 532), (246, 569)]]",N/M,N/M,N/M,N/M,N/M,N/M,N/M,"[[(285, 561), (306, 526)]]","[[(240, 562), (270, 524)]]","[[(192, 566), (231, 526)]]","[[(153, 568), (199, 525)]]","[[(126, 565), (187, 527)]]"
1835b242ed6c519cc0017cdd5b08aa9b,1,"[[(257, 441), (281, 485)]]",N/M,N/M,N/M,N/M,"[[(322, 364), (378, 296)]]","[[(332, 369), (376, 297)]]","[[(255, 247), (351, 272)], [(321, 369), (370, 297)]]","[[(219, 248), (323, 271)], [(286, 300), (367, 365)]]","[[(342, 365), (246, 301)], [(286, 245), (183, 273)]]","[[(297, 365), (203, 300)], [(234, 242), (161, 270)]]","[[(252, 369), (166, 301)], [(205, 247), (180, 271)]]","[[(217, 365), (160, 300)], [(179, 245), (152, 272)]]","[[(146, 304), (186, 361)], [(278, 443), (233, 486)]]","[[(126, 302), (161, 361)], [(283, 443), (231, 489)]]","[[(129, 309), (155, 351)], [(243, 445), (279, 495)]]"
187fb698cc05bbf0943e53d6246eda41,1,N/M,"[[(142, 175), (169, 141)]]","[[(182, 177), (217, 129)]]",N/M,N/M,"[[(343, 121), (402, 182)]]","[[(362, 117), (442, 177)]]","[[(373, 121), (451, 178)]]","[[(365, 121), (441, 187)]]","[[(334, 120), (404, 181)]]","[[(277, 119), (341, 180)]]","[[(271, 176), (229, 117)]]","[[(210, 119), (167, 180)]]","[[(162, 121), (109, 178)]]","[[(130, 119), (86, 157)]]",N/M
18937e29f0860c3178970542a16cc73b,1,"[[(176, 377), (138, 426)]]","[[(188, 383), (158, 428)]]",N/M,N/M,N/M,N/M,N/M,N/M,"[[(346, 381), (377, 430)], [(190, 657), (216, 604)]]","[[(318, 381), (357, 434)], [(166, 659), (197, 605)]]","[[(281, 381), (330, 433)], [(157, 653), (187, 604)]]","[[(233, 385), (295, 433)], [(167, 652), (189, 604)]]","[[(191, 431), (258, 382)]]","[[(218, 385), (153, 431)]]","[[(189, 380), (132, 433)]]","[[(179, 379), (129, 433)]]"
190e91556f1e3e63fc40938bcb27d8b2,1,"[[(344, 603), (321, 641)], [(229, 259), (203, 300)]]","[[(358, 602), (334, 641)]]",N/M,N/M,"[[(305, 327), (343, 274)]]","[[(298, 329), (343, 272)]]","[[(297, 332), (329, 274)], [(253, 638), (266, 609)]]","[[(282, 337), (319, 273)], [(207, 640), (223, 608)]]","[[(261, 273), (292, 331)], [(171, 641), (193, 601)], [(336, 505), (373, 433)]]","[[(146, 603), (172, 643)], [(232, 271), (270, 332)], [(306, 436), (349, 508)]]","[[(204, 272), (245, 329)], [(138, 602), (173, 641)], [(270, 509), (314, 437)]]","[[(190, 273), (230, 329)], [(147, 601), (184, 644)], [(222, 506), (261, 435)]]","[[(174, 273), (216, 326)], [(174, 505), (219, 434)]]","[[(176, 280), (206, 325)], [(194, 437), (144, 509)]]","[[(170, 439), (127, 507)]]","[[(168, 437), (132, 505)]]"
19288e1c3e8faf7f3948a4e8f1848ae9,1,"[[(169, 637), (207, 577)]]","[[(194, 641), (241, 576)]]","[[(239, 639), (278, 573)]]","[[(279, 641), (311, 581)]]",N/M,"[[(365, 580), (330, 637)], [(302, 106), (353, 155)]]","[[(369, 576), (335, 640)], [(343, 102), (403, 155)]]","[[(363, 577), (322, 642)], [(381, 101), (432, 157)]]","[[(346, 641), (299, 573)], [(430, 177), (384, 209)], [(380, 100), (432, 164)]]","[[(260, 575), (310, 641)], [(410, 181), (351, 222)], [(357, 109), (398, 156)]]","[[(221, 577), (266, 639)], [(366, 186), (300, 222)], [(321, 103), (351, 158)]]","[[(185, 581), (219, 638)], [(301, 185), (244, 221)], [(298, 104), (266, 157)]]","[[(249, 182), (191, 221)], [(242, 103), (212, 149)]]","[[(176, 192), (152, 233)], [(191, 104), (152, 149)]]","[[(175, 580), (152, 636)]]","[[(186, 579), (150, 636)]]"
19563c098d75dbbb9f5e752d150e41b0,1,"[[(298, 233), (223, 265)], [(170, 372), (141, 418)]]","[[(290, 232), (202, 264)]]","[[(286, 231), (206, 262)]]","[[(242, 231), (191, 261)]]",N/M,N/M,N/M,N/M,"[[(336, 365), (370, 410)]]","[[(324, 364), (354, 409)]]","[[(302, 410), (342, 366)]]","[[(261, 366), (326, 417)]]","[[(298, 369), (218, 418)]]","[[(261, 369), (184, 416)], [(274, 229), (316, 259)]]","[[(258, 224), (330, 262)], [(224, 372), (171, 417)]]","[[(312, 234), (248, 265)], [(193, 377), (152, 423)]]"
19880a67d084ab5a0c3598051cef28e5,1,"[[(97, 161), (146, 92)], [(423, 159), (350, 206)]]","[[(410, 163), (350, 205)], [(115, 163), (150, 96)]]","[[(366, 153), (327, 206)], [(158, 99), (175, 159)]]",N/M,N/M,N/M,"[[(311, 85), (395, 157)]]","[[(340, 85), (423, 160)]]","[[(357, 86), (426, 160)]]","[[(370, 82), (426, 149)]]","[[(343, 81), (382, 145)]]","[[(280, 147), (323, 79)]]","[[(266, 76), (221, 141)]]","[[(150, 149), (241, 85)], [(276, 197), (342, 157)]]","[[(306, 200), (378, 160)], [(201, 86), (123, 158)]]","[[(333, 202), (413, 157)], [(159, 93), (108, 155)]]"
1a10297e6c3101af33003e6c4f846f47,1,"[[(220, 265), (310, 226)], [(224, 440), (293, 393)]]","[[(303, 223), (214, 273)], [(218, 389), (282, 442)]]","[[(281, 220), (206, 271)], [(262, 385), (219, 445)]]","[[(270, 220), (214, 269)], [(261, 389), (218, 442)]]","[[(254, 225), (211, 270)], [(250, 387), (215, 445)]]","[[(325, 271), (353, 337)]]","[[(296, 268), (337, 337)]]","[[(251, 268), (291, 342)]]","[[(202, 269), (250, 342)]]","[[(162, 269), (209, 339)]]","[[(138, 269), (183, 341)]]","[[(134, 270), (162, 337)]]",N/M,"[[(243, 220), (314, 276)], [(253, 383), (294, 439)]]","[[(248, 382), (301, 453)], [(239, 216), (313, 273)]]","[[(224, 217), (316, 270)], [(238, 389), (298, 440)]]"
1a17ad2b79f88b7423fdc0e3b91b0270,1,"[[(220, 441), (286, 460)]]","[[(223, 441), (290, 461)]]","[[(231, 441), (275, 465)]]","[[(232, 442), (268, 461)]]",N/M,N/M,N/M,"[[(259, 451), (294, 466)]]","[[(234, 461), (276, 446)]]","[[(225, 461), (263, 444)]]",N/M,N/M,N/M,N/M,N/M,N/M
1a9fab80d9712972c7381efd891b4688,1,"[[(329, 381), (370, 440)]]","[[(314, 373), (354, 437)], [(339, 471), (367, 523)], [(114, 149), (140, 95)]]","[[(294, 368), (344, 429)], [(322, 473), (366, 522)], [(142, 151), (170, 93)]]","[[(263, 363), (327, 429)], [(292, 473), (342, 519)]]","[[(230, 370), (324, 427)], [(258, 471), (328, 519)]]","[[(302, 421), (202, 363)], [(223, 473), (290, 519)]]","[[(264, 361), (179, 424)], [(195, 466), (246, 518)]]","[[(232, 428), (154, 359)], [(213, 472), (170, 510)], [(366, 90), (407, 155)]]","[[(211, 371), (162, 421)], [(383, 90), (425, 155)], [(181, 476), (158, 508)]]","[[(166, 370), (191, 416)], [(375, 90), (413, 151)], [(166, 473), (143, 517)]]","[[(160, 373), (186, 419)], [(349, 85), (376, 149)]]","[[(162, 389), (186, 421)], [(306, 89), (327, 148)]]","[[(267, 78), (250, 137)]]",N/M,N/M,N/M
1bdbd76b8e1c2a8651262f857ed5f046,1,"[[(297, 540), (374, 594)], [(285, 269), (349, 311)]]","[[(267, 271), (330, 313)], [(303, 536), (385, 591)]]","[[(246, 271), (315, 312)], [(378, 535), (302, 593)]]","[[(294, 271), (226, 312)], [(303, 535), (352, 590)]]","[[(278, 537), (318, 593)], [(267, 268), (217, 310)]]",N/M,N/M,"[[(370, 581), (399, 645)]]","[[(336, 647), (378, 585)]]","[[(298, 649), (347, 581)]]","[[(254, 649), (302, 580)]]","[[(199, 581), (242, 655)]]","[[(194, 581), (139, 651)]]","[[(161, 583), (117, 644)], [(245, 534), (278, 591)]]","[[(117, 583), (150, 641)], [(256, 537), (300, 590)]]","[[(124, 583), (149, 639)], [(278, 533), (334, 595)]]"
1beb3744a2da2da340ef7b7f2b793e32,1,"[[(398, 224), (331, 177)]]","[[(234, 530), (277, 467)], [(378, 225), (302, 179)]]","[[(257, 529), (283, 474)]]",N/M,N/M,"[[(308, 531), (348, 457)]]","[[(304, 456), (365, 530)], [(349, 585), (379, 647)]]","[[(379, 529), (292, 450)], [(342, 582), (387, 648)]]","[[(265, 460), (373, 529)], [(323, 584), (366, 650)]]","[[(240, 461), (347, 529)], [(289, 586), (328, 645)]]","[[(215, 460), (308, 527)], [(252, 586), (284, 649)]]","[[(205, 456), (260, 527)]]","[[(183, 453), (229, 526)]]","[[(164, 452), (195, 526)]]","[[(142, 452), (178, 520)]]","[[(132, 453), (162, 519)], [(342, 173), (398, 222)]]"
1c2b0a83d46ae57fb806306a444e165b,1,"[[(249, 300), (166, 369)]]","[[(229, 301), (174, 373)]]","[[(218, 302), (174, 373)]]","[[(212, 300), (162, 371)], [(322, 464), (354, 519)]]","[[(293, 461), (336, 521)], [(167, 296), (219, 362)]]","[[(261, 457), (294, 519)], [(330, 545), (364, 581)]]","[[(222, 460), (258, 520)], [(326, 536), (370, 586)]]","[[(188, 457), (220, 519)], [(318, 535), (383, 584)]]","[[(167, 462), (194, 517)], [(299, 533), (368, 584)]]","[[(153, 517), (173, 461)], [(329, 536), (267, 578)], [(333, 317), (361, 362)]]","[[(167, 460), (141, 517)], [(287, 534), (239, 583)], [(309, 301), (351, 367)]]","[[(286, 299), (331, 371)], [(238, 535), (200, 577)]]","[[(266, 301), (316, 373)]]","[[(231, 298), (331, 369)]]","[[(204, 299), (315, 369)]]","[[(182, 305), (279, 369)]]"
1c72d75d0f6d86ea3b2d479d301a4a6d,1,"[[(212, 504), (275, 462)]]","[[(215, 517), (262, 455)]]","[[(214, 450), (246, 502)]]","[[(190, 450), (228, 481)]]",N/M,N/M,N/M,"[[(298, 459), (256, 482)]]","[[(242, 459), (287, 480)]]","[[(236, 459), (278, 483)]]",N/M,N/M,N/M,N/M,N/M,"[[(237, 489), (292, 457)]]"
